group,country,taxon,variable,measure,value
Marine fishes,China,Bream,On_Feed,mean,61.4270741011
Marine fishes,China,Bream,On_Feed,sd,3.1155604124792915
Marine fishes,China,Bream,On_Feed,ll,66.60315904740176
Marine fishes,China,Bream,On_Feed,ul,77.54830291325794
Marine fishes,China,Bream,FCR,mean,2.6686167213114755
Marine fishes,China,Bream,FCR,sd,0.4400707789809796
Marine fishes,China,Bream,FCR,ll,2.2363659543021126
Marine fishes,China,Bream,FCR,ul,5.304992867470997
Marine fishes,China,Bream,FM,mean,38.91781413230419
Marine fishes,China,Bream,FM,sd,1.6913142671721086
Marine fishes,China,Bream,FM,ll,32.02387808703735
Marine fishes,China,Bream,FM,ul,40.59130377621018
Marine fishes,China,Bream,FO,mean,8.551817894479269
Marine fishes,China,Bream,FO,sd,1.2717495923589195
Marine fishes,China,Bream,FO,ll,7.133849885966767
Marine fishes,China,Bream,FO,ul,13.338482575125763
Marine fishes,Mexico,Bream,On_Feed,mean,63.77250792286184
Marine fishes,Mexico,Bream,On_Feed,sd,3.05157207793838
Marine fishes,Mexico,Bream,On_Feed,ll,64.35613043096943
Marine fishes,Mexico,Bream,On_Feed,ul,75.25132790591046
Marine fishes,Mexico,Bream,FCR,mean,2.859633606557377
Marine fishes,Mexico,Bream,FCR,sd,0.4475431533016235
Marine fishes,Mexico,Bream,FCR,ll,2.163205404578537
Marine fishes,Mexico,Bream,FCR,ul,4.6634942806980835
Marine fishes,Mexico,Bream,FM,mean,38.42614785663768
Marine fishes,Mexico,Bream,FM,sd,1.8693720740823232
Marine fishes,Mexico,Bream,FM,ll,33.02193399691626
Marine fishes,Mexico,Bream,FM,ul,41.42214343938711
Marine fishes,Mexico,Bream,FO,mean,8.674523316960885
Marine fishes,Mexico,Bream,FO,sd,1.2914903874555326
Marine fishes,Mexico,Bream,FO,ll,7.017805037306279
Marine fishes,Mexico,Bream,FO,ul,13.400308300703873
Marine fishes,Japan,Bream,On_Feed,mean,63.8242287995329
Marine fishes,Japan,Bream,On_Feed,sd,3.1293700085242198
Marine fishes,Japan,Bream,On_Feed,ll,64.1676244333907
Marine fishes,Japan,Bream,On_Feed,ul,75.38552042916825
Marine fishes,Japan,Bream,FCR,mean,2.8624293442622952
Marine fishes,Japan,Bream,FCR,sd,0.4730007806042311
Marine fishes,Japan,Bream,FCR,ll,2.1042696978356634
Marine fishes,Japan,Bream,FCR,ul,4.570758566977792
Marine fishes,Japan,Bream,FM,mean,38.38284791343767
Marine fishes,Japan,Bream,FM,sd,1.8784215323218965
Marine fishes,Japan,Bream,FM,ll,32.51224419896131
Marine fishes,Japan,Bream,FM,ul,41.64152046653641
Marine fishes,Japan,Bream,FO,mean,8.672057433494231
Marine fishes,Japan,Bream,FO,sd,1.31589587862185
Marine fishes,Japan,Bream,FO,ll,6.968667290315263
Marine fishes,Japan,Bream,FO,ul,13.150960835138553
Marine fishes,Croatia,Bream,On_Feed,mean,63.699107714325
Marine fishes,Croatia,Bream,On_Feed,sd,3.089823170507759
Marine fishes,Croatia,Bream,On_Feed,ll,64.49542582479332
Marine fishes,Croatia,Bream,On_Feed,ul,75.34683290303313
Marine fishes,Croatia,Bream,FCR,mean,2.8912129508196722
Marine fishes,Croatia,Bream,FCR,sd,0.4826954100346475
Marine fishes,Croatia,Bream,FCR,ll,2.054598639564494
Marine fishes,Croatia,Bream,FCR,ul,4.294998656299552
Marine fishes,Croatia,Bream,FM,mean,38.367705879973954
Marine fishes,Croatia,Bream,FM,sd,1.8434592976798259
Marine fishes,Croatia,Bream,FM,ll,32.94758221490598
Marine fishes,Croatia,Bream,FM,ul,41.516580896760644
Marine fishes,Croatia,Bream,FO,mean,8.649414450739155
Marine fishes,Croatia,Bream,FO,sd,1.3382200680777996
Marine fishes,Croatia,Bream,FO,ll,6.950710932546217
Marine fishes,Croatia,Bream,FO,ul,13.637247697463822
Marine fishes,Tunisia,Bream,On_Feed,mean,64.43066713766842
Marine fishes,Tunisia,Bream,On_Feed,sd,3.1484926964159623
Marine fishes,Tunisia,Bream,On_Feed,ll,63.80008295449769
Marine fishes,Tunisia,Bream,On_Feed,ul,75.17580667434325
Marine fishes,Tunisia,Bream,FCR,mean,2.7486668852459015
Marine fishes,Tunisia,Bream,FCR,sd,0.4568123397589611
Marine fishes,Tunisia,Bream,FCR,ll,2.1946203477654294
Marine fishes,Tunisia,Bream,FCR,ul,5.239328464692589
Marine fishes,Tunisia,Bream,FM,mean,38.45389830763442
Marine fishes,Tunisia,Bream,FM,sd,1.8545789090127809
Marine fishes,Tunisia,Bream,FM,ll,32.71918307615298
Marine fishes,Tunisia,Bream,FM,ul,41.24151889365731
Marine fishes,Tunisia,Bream,FO,mean,9.38825312181627
Marine fishes,Tunisia,Bream,FO,sd,1.3535639549743705
Marine fishes,Tunisia,Bream,FO,ll,6.592098032060345
Marine fishes,Tunisia,Bream,FO,ul,11.852059671972729
Marine fishes,Greece,Bream,On_Feed,mean,63.50940989337763
Marine fishes,Greece,Bream,On_Feed,sd,3.071156046362723
Marine fishes,Greece,Bream,On_Feed,ll,64.2837918374926
Marine fishes,Greece,Bream,On_Feed,ul,75.79069220551156
Marine fishes,Greece,Bream,FCR,mean,2.775500819672131
Marine fishes,Greece,Bream,FCR,sd,0.44065210685671485
Marine fishes,Greece,Bream,FCR,ll,2.1676290914312673
Marine fishes,Greece,Bream,FCR,ul,4.680292505423999
Marine fishes,Greece,Bream,FM,mean,38.222352796997676
Marine fishes,Greece,Bream,FM,sd,1.8887680716105062
Marine fishes,Greece,Bream,FM,ll,33.077280624464095
Marine fishes,Greece,Bream,FM,ul,41.641601039149826
Marine fishes,Greece,Bream,FO,mean,8.685391920886115
Marine fishes,Greece,Bream,FO,sd,1.3175257931329858
Marine fishes,Greece,Bream,FO,ll,6.931888094409716
Marine fishes,Greece,Bream,FO,ul,13.278961429087929
Marine fishes,Spain,Bream,On_Feed,mean,63.419488927075
Marine fishes,Spain,Bream,On_Feed,sd,3.046143956898715
Marine fishes,Spain,Bream,On_Feed,ll,64.38358830821136
Marine fishes,Spain,Bream,On_Feed,ul,75.5130042652862
Marine fishes,Spain,Bream,FCR,mean,2.734173442622951
Marine fishes,Spain,Bream,FCR,sd,0.42783118416109417
Marine fishes,Spain,Bream,FCR,ll,2.2391467284871687
Marine fishes,Spain,Bream,FCR,ul,4.897187755121756
Marine fishes,Spain,Bream,FM,mean,38.663955468576276
Marine fishes,Spain,Bream,FM,sd,1.8803808974346936
Marine fishes,Spain,Bream,FM,ll,32.481161729523365
Marine fishes,Spain,Bream,FM,ul,41.17908161030933
Marine fishes,Spain,Bream,FO,mean,8.699373092530616
Marine fishes,Spain,Bream,FO,sd,1.2569225334748153
Marine fishes,Spain,Bream,FO,ll,7.046981996607337
Marine fishes,Spain,Bream,FO,ul,12.983917872179422
Marine fishes,Taiwan Province of China,Bream,On_Feed,mean,63.67663516168421
Marine fishes,Taiwan Province of China,Bream,On_Feed,sd,2.997510667973476
Marine fishes,Taiwan Province of China,Bream,On_Feed,ll,64.53333941817979
Marine fishes,Taiwan Province of China,Bream,On_Feed,ul,75.54550896334905
Marine fishes,Taiwan Province of China,Bream,FCR,mean,2.7325290163934426
Marine fishes,Taiwan Province of China,Bream,FCR,sd,0.43465827129826656
Marine fishes,Taiwan Province of China,Bream,FCR,ll,2.213873433988781
Marine fishes,Taiwan Province of China,Bream,FCR,ul,4.928421103307284
Marine fishes,Taiwan Province of China,Bream,FM,mean,38.61285523617907
Marine fishes,Taiwan Province of China,Bream,FM,sd,1.943720852471798
Marine fishes,Taiwan Province of China,Bream,FM,ll,32.2090526715747
Marine fishes,Taiwan Province of China,Bream,FM,ul,41.36450317594995
Marine fishes,Taiwan Province of China,Bream,FO,mean,8.595595976578615
Marine fishes,Taiwan Province of China,Bream,FO,sd,1.3012582485865944
Marine fishes,Taiwan Province of China,Bream,FO,ll,6.995931733687401
Marine fishes,Taiwan Province of China,Bream,FO,ul,13.65734373472874
Marine fishes,Norway,Bream,On_Feed,mean,63.53410835798421
Marine fishes,Norway,Bream,On_Feed,sd,3.0569785379579963
Marine fishes,Norway,Bream,On_Feed,ll,64.62977056805072
Marine fishes,Norway,Bream,On_Feed,ul,75.85251564340612
Marine fishes,Norway,Bream,FCR,mean,2.7498075409836065
Marine fishes,Norway,Bream,FCR,sd,0.4527729331427765
Marine fishes,Norway,Bream,FCR,ll,2.1843481945818777
Marine fishes,Norway,Bream,FCR,ul,4.906831896231716
Marine fishes,Norway,Bream,FM,mean,38.52214184128558
Marine fishes,Norway,Bream,FM,sd,1.893780172715057
Marine fishes,Norway,Bream,FM,ll,32.810066682615144
Marine fishes,Norway,Bream,FM,ul,41.53772495231863
Marine fishes,Norway,Bream,FO,mean,8.712436014444846
Marine fishes,Norway,Bream,FO,sd,1.2997487974333661
Marine fishes,Norway,Bream,FO,ll,6.903665301015432
Marine fishes,Norway,Bream,FO,ul,13.125861866074644
Marine fishes,United States of America,Bream,On_Feed,mean,63.61750176107895
Marine fishes,United States of America,Bream,On_Feed,sd,3.080267416672291
Marine fishes,United States of America,Bream,On_Feed,ll,64.53852148350451
Marine fishes,United States of America,Bream,On_Feed,ul,75.83974760076016
Marine fishes,United States of America,Bream,FCR,mean,2.7507637704918033
Marine fishes,United States of America,Bream,FCR,sd,0.45518209822995653
Marine fishes,United States of America,Bream,FCR,ll,2.1818323307966843
Marine fishes,United States of America,Bream,FCR,ul,4.745280860150706
Marine fishes,United States of America,Bream,FM,mean,38.25014057349535
Marine fishes,United States of America,Bream,FM,sd,1.8326626892262052
Marine fishes,United States of America,Bream,FM,ll,33.47459025055561
Marine fishes,United States of America,Bream,FM,ul,41.47800941023778
Marine fishes,United States of America,Bream,FO,mean,8.735418152236692
Marine fishes,United States of America,Bream,FO,sd,1.246108670617598
Marine fishes,United States of America,Bream,FO,ll,7.05337166282874
Marine fishes,United States of America,Bream,FO,ul,12.795658738338004
Marine fishes,United Kingdom,Bream,On_Feed,mean,63.66152716495921
Marine fishes,United Kingdom,Bream,On_Feed,sd,3.102357494975211
Marine fishes,United Kingdom,Bream,On_Feed,ll,64.47272723573022
Marine fishes,United Kingdom,Bream,On_Feed,ul,75.56973062628829
Marine fishes,United Kingdom,Bream,FCR,mean,2.756936557377049
Marine fishes,United Kingdom,Bream,FCR,sd,0.4421924156294181
Marine fishes,United Kingdom,Bream,FCR,ll,2.192004940771063
Marine fishes,United Kingdom,Bream,FCR,ul,4.703188086502595
Marine fishes,United Kingdom,Bream,FM,mean,38.60409707944326
Marine fishes,United Kingdom,Bream,FM,sd,1.8286247406613376
Marine fishes,United Kingdom,Bream,FM,ll,32.998291737340224
Marine fishes,United Kingdom,Bream,FM,ul,41.29427855048457
Marine fishes,United Kingdom,Bream,FO,mean,8.717338896223307
Marine fishes,United Kingdom,Bream,FO,sd,1.3148252620467475
Marine fishes,United Kingdom,Bream,FO,ll,6.868302510599944
Marine fishes,United Kingdom,Bream,FO,ul,12.703515291271291
Marine fishes,Other countries,Bream,On_Feed,mean,63.62637544373026
Marine fishes,Other countries,Bream,On_Feed,sd,3.048492075387466
Marine fishes,Other countries,Bream,On_Feed,ll,64.67909337021315
Marine fishes,Other countries,Bream,On_Feed,ul,75.61765335580964
Marine fishes,Other countries,Bream,FCR,mean,2.7525852459016393
Marine fishes,Other countries,Bream,FCR,sd,0.44342591577135043
Marine fishes,Other countries,Bream,FCR,ll,2.2186596263987735
Marine fishes,Other countries,Bream,FCR,ul,4.963696748315252
Marine fishes,Other countries,Bream,FM,mean,37.979850537621395
Marine fishes,Other countries,Bream,FM,sd,2.0372574984105762
Marine fishes,Other countries,Bream,FM,ll,33.15431469990254
Marine fishes,Other countries,Bream,FM,ul,42.230289234725355
Marine fishes,Other countries,Bream,FO,mean,8.363376790484232
Marine fishes,Other countries,Bream,FO,sd,1.2614321631749505
Marine fishes,Other countries,Bream,FO,ll,7.366412725037728
Marine fishes,Other countries,Bream,FO,ul,13.756917292567925
Marine fishes,Egypt,Bream,On_Feed,mean,63.617463828485526
Marine fishes,Egypt,Bream,On_Feed,sd,3.1138145849774457
Marine fishes,Egypt,Bream,On_Feed,ll,63.902356445755565
Marine fishes,Egypt,Bream,On_Feed,ul,75.64684193344324
Marine fishes,Egypt,Bream,FCR,mean,2.749739180327869
Marine fishes,Egypt,Bream,FCR,sd,0.4501418013092966
Marine fishes,Egypt,Bream,FCR,ll,2.1674712970335404
Marine fishes,Egypt,Bream,FCR,ul,4.964830165628227
Marine fishes,Egypt,Bream,FM,mean,38.111224138627904
Marine fishes,Egypt,Bream,FM,sd,2.018551508000959
Marine fishes,Egypt,Bream,FM,ll,33.27549425255613
Marine fishes,Egypt,Bream,FM,ul,42.07614185643206
Marine fishes,Egypt,Bream,FO,mean,8.490851849692731
Marine fishes,Egypt,Bream,FO,sd,1.298698811280193
Marine fishes,Egypt,Bream,FO,ll,7.28479161785948
Marine fishes,Egypt,Bream,FO,ul,13.369731035126444
Marine fishes,World,Red drum,On_Feed,mean,63.636141595564474
Marine fishes,World,Red drum,On_Feed,sd,3.1115752924120956
Marine fishes,World,Red drum,On_Feed,ll,64.58837920475622
Marine fishes,World,Red drum,On_Feed,ul,75.97065120417265
Marine fishes,World,Red drum,FCR,mean,2.7116318032786886
Marine fishes,World,Red drum,FCR,sd,0.42927327228168577
Marine fishes,World,Red drum,FCR,ll,2.2466738845519307
Marine fishes,World,Red drum,FCR,ul,5.060552117006798
Marine fishes,World,Red drum,FM,mean,38.37111433710604
Marine fishes,World,Red drum,FM,sd,1.8257511261461659
Marine fishes,World,Red drum,FM,ll,33.35964806760274
Marine fishes,World,Red drum,FM,ul,41.55026934715727
Marine fishes,World,Red drum,FO,mean,8.631326423169616
Marine fishes,World,Red drum,FO,sd,1.3453802104089811
Marine fishes,World,Red drum,FO,ll,7.02379806031842
Marine fishes,World,Red drum,FO,ul,13.485219463202295
Marine fishes,Australia,Red drum,On_Feed,mean,64.04726471291184
Marine fishes,Australia,Red drum,On_Feed,sd,3.1554339929308637
Marine fishes,Australia,Red drum,On_Feed,ll,63.85575275402569
Marine fishes,Australia,Red drum,On_Feed,ul,75.44522152942432
Marine fishes,Australia,Red drum,FCR,mean,2.7916209836065575
Marine fishes,Australia,Red drum,FCR,sd,0.425537099574873
Marine fishes,Australia,Red drum,FCR,ll,2.1901924652893783
Marine fishes,Australia,Red drum,FCR,ul,4.5903187458617705
Marine fishes,Australia,Red drum,FM,mean,38.33700205680372
Marine fishes,Australia,Red drum,FM,sd,1.7892345608070084
Marine fishes,Australia,Red drum,FM,ll,33.289151777206946
Marine fishes,Australia,Red drum,FM,ul,41.30180249858445
Marine fishes,Australia,Red drum,FO,mean,8.802873333624461
Marine fishes,Australia,Red drum,FO,sd,1.2918763905478672
Marine fishes,Australia,Red drum,FO,ll,6.897766857839219
Marine fishes,Australia,Red drum,FO,ul,12.93194705958295
Marine fishes,France,Red drum,On_Feed,mean,64.04133630597764
Marine fishes,France,Red drum,On_Feed,sd,3.1438889951012063
Marine fishes,France,Red drum,On_Feed,ll,63.852692216045114
Marine fishes,France,Red drum,On_Feed,ul,75.14683873026995
Marine fishes,France,Red drum,FCR,mean,2.7293309836065576
Marine fishes,France,Red drum,FCR,sd,0.4551825316630593
Marine fishes,France,Red drum,FCR,ll,2.1871165960101355
Marine fishes,France,Red drum,FCR,ul,4.848183357149029
Marine fishes,France,Red drum,FM,mean,38.5553138577093
Marine fishes,France,Red drum,FM,sd,1.9516507723086822
Marine fishes,France,Red drum,FM,ll,32.54861463139033
Marine fishes,France,Red drum,FM,ul,41.244635327517386
Marine fishes,France,Red drum,FO,mean,8.533239443293347
Marine fishes,France,Red drum,FO,sd,1.2561478182386279
Marine fishes,France,Red drum,FO,ll,7.086616532941877
Marine fishes,France,Red drum,FO,ul,13.656990993865595
Marine fishes,China,Red drum,On_Feed,mean,61.597274306922365
Marine fishes,China,Red drum,On_Feed,sd,3.146881675763193
Marine fishes,China,Red drum,On_Feed,ll,66.47020763439002
Marine fishes,China,Red drum,On_Feed,ul,77.43143572820878
Marine fishes,China,Red drum,FCR,mean,2.6413373770491804
Marine fishes,China,Red drum,FCR,sd,0.42092265043869587
Marine fishes,China,Red drum,FCR,ll,2.3439118055510275
Marine fishes,China,Red drum,FCR,ul,5.36825021497425
Marine fishes,China,Red drum,FM,mean,38.98356250731767
Marine fishes,China,Red drum,FM,sd,1.7962265736518523
Marine fishes,China,Red drum,FM,ll,31.730879915982932
Marine fishes,China,Red drum,FM,ul,40.82488890969223
Marine fishes,China,Red drum,FO,mean,8.590519133275654
Marine fishes,China,Red drum,FO,sd,1.322915603157343
Marine fishes,China,Red drum,FO,ll,6.975537200280582
Marine fishes,China,Red drum,FO,ul,13.50345646085291
Marine fishes,Mexico,Red drum,On_Feed,mean,63.915183596636844
Marine fishes,Mexico,Red drum,On_Feed,sd,3.1124602163284734
Marine fishes,Mexico,Red drum,On_Feed,ll,64.19912814685875
Marine fishes,Mexico,Red drum,On_Feed,ul,75.52433944408314
Marine fishes,Mexico,Red drum,FCR,mean,2.8311375409836064
Marine fishes,Mexico,Red drum,FCR,sd,0.43815752414622816
Marine fishes,Mexico,Red drum,FCR,ll,2.176161008913326
Marine fishes,Mexico,Red drum,FCR,ul,4.313176689129325
Marine fishes,Mexico,Red drum,FM,mean,38.471879952581396
Marine fishes,Mexico,Red drum,FM,sd,1.82869649917208
Marine fishes,Mexico,Red drum,FM,ll,32.364366927173755
Marine fishes,Mexico,Red drum,FM,ul,41.41671418244596
Marine fishes,Mexico,Red drum,FO,mean,8.629106033377962
Marine fishes,Mexico,Red drum,FO,sd,1.3001088782157462
Marine fishes,Mexico,Red drum,FO,ll,7.036343065586796
Marine fishes,Mexico,Red drum,FO,ul,13.378167302748453
Marine fishes,Japan,Red drum,On_Feed,mean,63.96961286846579
Marine fishes,Japan,Red drum,On_Feed,sd,3.0134247627091586
Marine fishes,Japan,Red drum,On_Feed,ll,63.87733219091065
Marine fishes,Japan,Red drum,On_Feed,ul,75.20813617736793
Marine fishes,Japan,Red drum,FCR,mean,2.8440413114754097
Marine fishes,Japan,Red drum,FCR,sd,0.4638571032553074
Marine fishes,Japan,Red drum,FCR,ll,2.1519797643644836
Marine fishes,Japan,Red drum,FCR,ul,4.638776287892124
Marine fishes,Japan,Red drum,FM,mean,38.28426751908
Marine fishes,Japan,Red drum,FM,sd,1.8497099021607724
Marine fishes,Japan,Red drum,FM,ll,33.123954834099855
Marine fishes,Japan,Red drum,FM,ul,41.284588055724655
Marine fishes,Japan,Red drum,FO,mean,8.658048020202461
Marine fishes,Japan,Red drum,FO,sd,1.2929640049212299
Marine fishes,Japan,Red drum,FO,ll,6.8848001914528485
Marine fishes,Japan,Red drum,FO,ul,13.067579789535385
Marine fishes,Croatia,Red drum,On_Feed,mean,63.93454130414605
Marine fishes,Croatia,Red drum,On_Feed,sd,3.0589092861727796
Marine fishes,Croatia,Red drum,On_Feed,ll,64.28242214362629
Marine fishes,Croatia,Red drum,On_Feed,ul,75.42209207960187
Marine fishes,Croatia,Red drum,FCR,mean,2.871252295081967
Marine fishes,Croatia,Red drum,FCR,sd,0.4703261194662438
Marine fishes,Croatia,Red drum,FCR,ll,2.107969969676696
Marine fishes,Croatia,Red drum,FCR,ul,4.347896938835719
Marine fishes,Croatia,Red drum,FM,mean,38.33364735744139
Marine fishes,Croatia,Red drum,FM,sd,1.8564724849068162
Marine fishes,Croatia,Red drum,FM,ll,32.97204162603045
Marine fishes,Croatia,Red drum,FM,ul,41.426025510870915
Marine fishes,Croatia,Red drum,FO,mean,8.673323365179654
Marine fishes,Croatia,Red drum,FO,sd,1.328714345258928
Marine fishes,Croatia,Red drum,FO,ll,6.994361174453667
Marine fishes,Croatia,Red drum,FO,ul,13.221067598150512
Marine fishes,Tunisia,Red drum,On_Feed,mean,64.41405817511843
Marine fishes,Tunisia,Red drum,On_Feed,sd,3.1807649456687557
Marine fishes,Tunisia,Red drum,On_Feed,ll,63.07793810145732
Marine fishes,Tunisia,Red drum,On_Feed,ul,75.00135596905456
Marine fishes,Tunisia,Red drum,FCR,mean,2.7254039344262293
Marine fishes,Tunisia,Red drum,FCR,sd,0.4432610834104628
Marine fishes,Tunisia,Red drum,FCR,ll,2.2189438061868567
Marine fishes,Tunisia,Red drum,FCR,ul,4.927754204071418
Marine fishes,Tunisia,Red drum,FM,mean,38.37234858823116
Marine fishes,Tunisia,Red drum,FM,sd,1.8794140609910186
Marine fishes,Tunisia,Red drum,FM,ll,32.6247257503855
Marine fishes,Tunisia,Red drum,FM,ul,41.29920720459808
Marine fishes,Tunisia,Red drum,FO,mean,9.37475352423
Marine fishes,Tunisia,Red drum,FO,sd,1.4381495852967356
Marine fishes,Tunisia,Red drum,FO,ll,6.602102282454707
Marine fishes,Tunisia,Red drum,FO,ul,11.926236832898717
Marine fishes,Greece,Red drum,On_Feed,mean,63.791679340880265
